file_name,file_year,file_month,year,month,country,arrivals_country
tourism_2022_06.xlsx,2022,6,2020,6,Iraq,3177
tourism_2022_06.xlsx,2022,6,2020,6,Israel,366
tourism_2022_06.xlsx,2022,6,2020,6,Jordan,413
tourism_2022_06.xlsx,2022,6,2020,6,Kuwait,31
tourism_2022_06.xlsx,2022,6,2020,6,Lebanon,212
tourism_2022_06.xlsx,2022,6,2020,6,Qatar,202
tourism_2022_06.xlsx,2022,6,2020,6,Saudi Arabia,19
tourism_2022_06.xlsx,2022,6,2020,6,Yemen,42
tourism_2022_06.xlsx,2022,6,2020,6,Armenia,77
tourism_2022_06.xlsx,2022,6,2020,6,Azerbaijan,2810
tourism_2022_06.xlsx,2022,6,2020,6,Belarus,1118
tourism_2022_06.xlsx,2022,6,2020,6,Georgia,5208
tourism_2022_06.xlsx,2022,6,2020,6,Kazakhistan,3819
tourism_2022_06.xlsx,2022,6,2020,6,Kirghizistan,206
tourism_2022_06.xlsx,2022,6,2020,6,Moldova,2528
tourism_2022_06.xlsx,2022,6,2020,6,Russia Fed.,4006
tourism_2022_06.xlsx,2022,6,2020,6,Tajikistan,120
tourism_2022_06.xlsx,2022,6,2020,6,Turkmenistan,134
tourism_2022_06.xlsx,2022,6,2020,6,Ukraine,6367
tourism_2022_06.xlsx,2022,6,2020,6,Uzbekistan,929
tourism_2022_06.xlsx,2022,6,2020,6,Albania,783
tourism_2022_06.xlsx,2022,6,2020,6,Bosnia and Herzegovina,1523
tourism_2022_06.xlsx,2022,6,2020,6,Bulgaria,15171
tourism_2022_06.xlsx,2022,6,2020,6,Croatia,284
tourism_2022_06.xlsx,2022,6,2020,6,Cyprus,38
tourism_2022_06.xlsx,2022,6,2020,6,Estonia,37
tourism_2022_06.xlsx,2022,6,2020,6,Kosovo,416
tourism_2022_06.xlsx,2022,6,2020,6,Latvia,132
tourism_2022_06.xlsx,2022,6,2020,6,Lithuania,183
tourism_2022_06.xlsx,2022,6,2020,6,Malta,10
tourism_2022_06.xlsx,2022,6,2020,6,Montenegro,359
tourism_2022_06.xlsx,2022,6,2020,6,Romania,4193
tourism_2022_06.xlsx,2022,6,2020,6,Serbia,4966
tourism_2022_06.xlsx,2022,6,2020,6,Slovenia,55
tourism_2022_06.xlsx,2022,6,2020,6,Austria,5527
tourism_2022_06.xlsx,2022,6,2020,6,Belgium,10576
tourism_2022_06.xlsx,2022,6,2020,6,Czech Republic,216
tourism_2022_06.xlsx,2022,6,2020,6,Denmark,1505
tourism_2022_06.xlsx,2022,6,2020,6,Finland,266
tourism_2022_06.xlsx,2022,6,2020,6,France,7608
tourism_2022_06.xlsx,2022,6,2020,6,Germany,63268
tourism_2022_06.xlsx,2022,6,2020,6,Greece,3280
tourism_2022_06.xlsx,2022,6,2020,6,Hungary,355
tourism_2022_06.xlsx,2022,6,2020,6,Iceland,6
tourism_2022_06.xlsx,2022,6,2020,6,Ireland,227
tourism_2022_06.xlsx,2022,6,2020,6,Italy,691
tourism_2022_06.xlsx,2022,6,2020,6,Luxembourg,28
tourism_2022_06.xlsx,2022,6,2020,6,Netherlands,13855
tourism_2022_06.xlsx,2022,6,2020,6,Norway,440
tourism_2022_06.xlsx,2022,6,2020,6,Poland,1044
tourism_2022_06.xlsx,2022,6,2020,6,Portugal,134
tourism_2022_06.xlsx,2022,6,2020,6,Slovakia,158
tourism_2022_06.xlsx,2022,6,2020,6,Spain,204
tourism_2022_06.xlsx,2022,6,2020,6,Sweden,3373
tourism_2022_06.xlsx,2022,6,2020,6,Switzerland,2656
tourism_2022_06.xlsx,2022,6,2020,6,United Kingdom (UK),10940
tourism_2022_06.xlsx,2022,6,2020,6,Australia,230
tourism_2022_06.xlsx,2022,6,2020,6,Canada,464
tourism_2022_06.xlsx,2022,6,2020,6,Japan,61
tourism_2022_06.xlsx,2022,6,2020,6,Mexico,30
tourism_2022_06.xlsx,2022,6,2020,6,New Zeland,43
tourism_2022_07.xlsx,2022,7,2020,7,Algeria,425
tourism_2022_07.xlsx,2022,7,2020,7,Egypt,1322
tourism_2022_07.xlsx,2022,7,2020,7,Libya,2493
tourism_2022_07.xlsx,2022,7,2020,7,Morocco,2948
tourism_2022_07.xlsx,2022,7,2020,7,Sudan,355
tourism_2022_07.xlsx,2022,7,2020,7,Tunisia,1226
tourism_2022_07.xlsx,2022,7,2020,7,Argentina,101
tourism_2022_07.xlsx,2022,7,2020,7,Brazil,565
tourism_2022_07.xlsx,2022,7,2020,7,Chile,60
tourism_2022_07.xlsx,2022,7,2020,7,Colombia,195
tourism_2022_07.xlsx,2022,7,2020,7,Venezuelan,75
tourism_2022_07.xlsx,2022,7,2020,7,Bangladesh,153
tourism_2022_07.xlsx,2022,7,2020,7,India,2865
tourism_2022_07.xlsx,2022,7,2020,7,Indonesia,568
tourism_2022_07.xlsx,2022,7,2020,7,Iran,16194
tourism_2022_07.xlsx,2022,7,2020,7,Malaysia,151
tourism_2022_07.xlsx,2022,7,2020,7,Pakistan,1177
tourism_2022_07.xlsx,2022,7,2020,7,Peoples Republic of China,886
tourism_2022_07.xlsx,2022,7,2020,7,Philippines,4681
tourism_2022_07.xlsx,2022,7,2020,7,Singapore,82
tourism_2022_07.xlsx,2022,7,2020,7,Thailand,261
tourism_2022_07.xlsx,2022,7,2020,7,Bahrain,138
tourism_2022_07.xlsx,2022,7,2020,7,Iraq,12235
tourism_2022_07.xlsx,2022,7,2020,7,Israel,3000
tourism_2022_07.xlsx,2022,7,2020,7,Jordan,1759
tourism_2022_07.xlsx,2022,7,2020,7,Kuwait,252
tourism_2022_07.xlsx,2022,7,2020,7,Lebanon,4441
tourism_2022_07.xlsx,2022,7,2020,7,Qatar,2624
tourism_2022_07.xlsx,2022,7,2020,7,Saudi Arabia,135
tourism_2022_07.xlsx,2022,7,2020,7,Yemen,334
tourism_2022_07.xlsx,2022,7,2020,7,Armenia,292
tourism_2022_07.xlsx,2022,7,2020,7,Azerbaijan,10018
tourism_2022_07.xlsx,2022,7,2020,7,Belarus,17299
tourism_2022_07.xlsx,2022,7,2020,7,Georgia,9811
tourism_2022_07.xlsx,2022,7,2020,7,Kazakhistan,5028
tourism_2022_07.xlsx,2022,7,2020,7,Kirghizistan,1403
tourism_2022_07.xlsx,2022,7,2020,7,Moldova,12120
tourism_2022_07.xlsx,2022,7,2020,7,Russia Fed.,10897
tourism_2022_07.xlsx,2022,7,2020,7,Tajikistan,314
tourism_2022_07.xlsx,2022,7,2020,7,Turkmenistan,790
tourism_2022_07.xlsx,2022,7,2020,7,Ukraine,152717
tourism_2022_07.xlsx,2022,7,2020,7,Uzbekistan,2041
tourism_2022_07.xlsx,2022,7,2020,7,Albania,3944
tourism_2022_07.xlsx,2022,7,2020,7,Bosnia and Herzegovina,5935
tourism_2022_07.xlsx,2022,7,2020,7,Bulgaria,31924
tourism_2022_07.xlsx,2022,7,2020,7,Croatia,889
tourism_2022_07.xlsx,2022,7,2020,7,Cyprus,138
tourism_2022_07.xlsx,2022,7,2020,7,Estonia,162
tourism_2022_07.xlsx,2022,7,2020,7,Kosovo,4874
tourism_2022_07.xlsx,2022,7,2020,7,Latvia,589
tourism_2022_07.xlsx,2022,7,2020,7,Lithuania,690
tourism_2022_07.xlsx,2022,7,2020,7,Malta,78
tourism_2022_07.xlsx,2022,7,2020,7,Montenegro,543
tourism_2022_07.xlsx,2022,7,2020,7,Romania,13889
tourism_2022_07.xlsx,2022,7,2020,7,Serbia,8638
tourism_2022_07.xlsx,2022,7,2020,7,Slovenia,279
tourism_2022_07.xlsx,2022,7,2020,7,Austria,24757
tourism_2022_07.xlsx,2022,7,2020,7,Belgium,36773
tourism_2022_07.xlsx,2022,7,2020,7,Czech Republic,858
tourism_2022_07.xlsx,2022,7,2020,7,Denmark,5471
tourism_2022_07.xlsx,2022,7,2020,7,Finland,1044
tourism_2022_07.xlsx,2022,7,2020,7,France,58540
tourism_2022_07.xlsx,2022,7,2020,7,Germany,199235
tourism_2022_07.xlsx,2022,7,2020,7,Greece,11225
tourism_2022_07.xlsx,2022,7,2020,7,Hungary,968
tourism_2022_07.xlsx,2022,7,2020,7,Iceland,40
tourism_2022_07.xlsx,2022,7,2020,7,Ireland,2682
tourism_2022_07.xlsx,2022,7,2020,7,Italy,3910
tourism_2022_07.xlsx,2022,7,2020,7,Luxembourg,224
tourism_2022_07.xlsx,2022,7,2020,7,Netherlands,64679
tourism_2022_07.xlsx,2022,7,2020,7,Norway,3158
tourism_2022_07.xlsx,2022,7,2020,7,Poland,3280
tourism_2022_07.xlsx,2022,7,2020,7,Portugal,551
tourism_2022_07.xlsx,2022,7,2020,7,Slovakia,487
tourism_2022_07.xlsx,2022,7,2020,7,Spain,2163
tourism_2022_07.xlsx,2022,7,2020,7,Sweden,13961
tourism_2022_07.xlsx,2022,7,2020,7,Switzerland,20771
tourism_2022_07.xlsx,2022,7,2020,7,United Kingdom (UK),74671
tourism_2022_07.xlsx,2022,7,2020,7,Australia,563
tourism_2022_07.xlsx,2022,7,2020,7,Canada,2855
tourism_2022_07.xlsx,2022,7,2020,7,Japan,253
tourism_2022_07.xlsx,2022,7,2020,7,Mexico,162
tourism_2022_07.xlsx,2022,7,2020,7,New Zeland,139
tourism_2022_08.xlsx,2022,8,2020,8,Algeria,1033
tourism_2022_08.xlsx,2022,8,2020,8,Egypt,5118
tourism_2022_08.xlsx,2022,8,2020,8,Libya,8305
tourism_2022_08.xlsx,2022,8,2020,8,Morocco,4012
tourism_2022_08.xlsx,2022,8,2020,8,Sudan,1004
tourism_2022_08.xlsx,2022,8,2020,8,Tunisia,2938
tourism_2022_08.xlsx,2022,8,2020,8,Argentina,163
tourism_2022_08.xlsx,2022,8,2020,8,Brazil,1014
tourism_2022_08.xlsx,2022,8,2020,8,Chile,140
tourism_2022_08.xlsx,2022,8,2020,8,Colombia,377
tourism_2022_08.xlsx,2022,8,2020,8,Venezuelan,118
tourism_2022_08.xlsx,2022,8,2020,8,Bangladesh,286
tourism_2022_08.xlsx,2022,8,2020,8,India,2287
tourism_2022_08.xlsx,2022,8,2020,8,Indonesia,1393
tourism_2022_08.xlsx,2022,8,2020,8,Iran,16913
tourism_2022_08.xlsx,2022,8,2020,8,Malaysia,430
tourism_2022_08.xlsx,2022,8,2020,8,Pakistan,3440
tourism_2022_08.xlsx,2022,8,2020,8,Peoples Republic of China,1658
tourism_2022_08.xlsx,2022,8,2020,8,Philippines,4975
tourism_2022_08.xlsx,2022,8,2020,8,Singapore,107
tourism_2022_08.xlsx,2022,8,2020,8,Thailand,415
tourism_2022_08.xlsx,2022,8,2020,8,Bahrain,198
tourism_2022_08.xlsx,2022,8,2020,8,Iraq,15060
tourism_2022_08.xlsx,2022,8,2020,8,Israel,10101
tourism_2022_08.xlsx,2022,8,2020,8,Jordan,3856
tourism_2022_08.xlsx,2022,8,2020,8,Kuwait,16025
tourism_2022_08.xlsx,2022,8,2020,8,Lebanon,7848
tourism_2022_08.xlsx,2022,8,2020,8,Qatar,5861
tourism_2022_08.xlsx,2022,8,2020,8,Saudi Arabia,406
tourism_2022_08.xlsx,2022,8,2020,8,Yemen,802
tourism_2022_08.xlsx,2022,8,2020,8,Armenia,482
tourism_2022_08.xlsx,2022,8,2020,8,Azerbaijan,23332
tourism_2022_08.xlsx,2022,8,2020,8,Belarus,26410
tourism_2022_08.xlsx,2022,8,2020,8,Georgia,14674
tourism_2022_08.xlsx,2022,8,2020,8,Kazakhistan,5005
tourism_2022_08.xlsx,2022,8,2020,8,Kirghizistan,4274
tourism_2022_08.xlsx,2022,8,2020,8,Moldova,23416
tourism_2022_08.xlsx,2022,8,2020,8,Russia Fed.,439731
tourism_2022_08.xlsx,2022,8,2020,8,Tajikistan,559
tourism_2022_08.xlsx,2022,8,2020,8,Turkmenistan,1605
tourism_2022_08.xlsx,2022,8,2020,8,Ukraine,255651
tourism_2022_08.xlsx,2022,8,2020,8,Uzbekistan,4064
tourism_2022_08.xlsx,2022,8,2020,8,Albania,6692
tourism_2022_08.xlsx,2022,8,2020,8,Bosnia and Herzegovina,12218
tourism_2022_08.xlsx,2022,8,2020,8,Bulgaria,79077
tourism_2022_08.xlsx,2022,8,2020,8,Croatia,1355
tourism_2022_08.xlsx,2022,8,2020,8,Cyprus,151
tourism_2022_08.xlsx,2022,8,2020,8,Estonia,380
tourism_2022_08.xlsx,2022,8,2020,8,Kosovo,10583
tourism_2022_08.xlsx,2022,8,2020,8,Latvia,1136
tourism_2022_08.xlsx,2022,8,2020,8,Lithuania,1584
tourism_2022_08.xlsx,2022,8,2020,8,Malta,427
tourism_2022_08.xlsx,2022,8,2020,8,Montenegro,925
tourism_2022_08.xlsx,2022,8,2020,8,Romania,49785
tourism_2022_08.xlsx,2022,8,2020,8,Serbia,22916
tourism_2022_08.xlsx,2022,8,2020,8,Slovenia,453
tourism_2022_08.xlsx,2022,8,2020,8,Austria,17368
tourism_2022_08.xlsx,2022,8,2020,8,Belgium,13258
tourism_2022_08.xlsx,2022,8,2020,8,Czech Republic,1469
tourism_2022_08.xlsx,2022,8,2020,8,Denmark,3809
tourism_2022_08.xlsx,2022,8,2020,8,Finland,1409
tourism_2022_08.xlsx,2022,8,2020,8,France,47815
tourism_2022_08.xlsx,2022,8,2020,8,Germany,170007
tourism_2022_08.xlsx,2022,8,2020,8,Greece,7172
tourism_2022_08.xlsx,2022,8,2020,8,Hungary,1961
tourism_2022_08.xlsx,2022,8,2020,8,Iceland,62
tourism_2022_08.xlsx,2022,8,2020,8,Ireland,4923
tourism_2022_08.xlsx,2022,8,2020,8,Italy,7035
tourism_2022_08.xlsx,2022,8,2020,8,Luxembourg,429
tourism_2022_08.xlsx,2022,8,2020,8,Netherlands,37826
tourism_2022_08.xlsx,2022,8,2020,8,Norway,2394
tourism_2022_08.xlsx,2022,8,2020,8,Poland,29573
tourism_2022_08.xlsx,2022,8,2020,8,Portugal,1326
tourism_2022_08.xlsx,2022,8,2020,8,Slovakia,798
tourism_2022_08.xlsx,2022,8,2020,8,Spain,4357
tourism_2022_08.xlsx,2022,8,2020,8,Sweden,11423
tourism_2022_08.xlsx,2022,8,2020,8,Switzerland,14726
tourism_2022_08.xlsx,2022,8,2020,8,United Kingdom (UK),260846
tourism_2022_08.xlsx,2022,8,2020,8,Australia,1008
tourism_2022_08.xlsx,2022,8,2020,8,Canada,3110
tourism_2022_08.xlsx,2022,8,2020,8,Japan,450
tourism_2022_08.xlsx,2022,8,2020,8,Mexico,271
tourism_2022_08.xlsx,2022,8,2020,8,New Zeland,348
tourism_2022_09.xlsx,2022,9,2020,9,Algeria,884
tourism_2022_09.xlsx,2022,9,2020,9,Egypt,8125
tourism_2022_09.xlsx,2022,9,2020,9,Libya,13873
tourism_2022_09.xlsx,2022,9,2020,9,Morocco,4849
tourism_2022_09.xlsx,2022,9,2020,9,Sudan,1591
tourism_2022_09.xlsx,2022,9,2020,9,Tunisia,3960
tourism_2022_09.xlsx,2022,9,2020,9,Argentina,170
tourism_2022_09.xlsx,2022,9,2020,9,Brazil,1422
tourism_2022_09.xlsx,2022,9,2020,9,Chile,127
tourism_2022_09.xlsx,2022,9,2020,9,Colombia,455
tourism_2022_09.xlsx,2022,9,2020,9,Venezuelan,154
tourism_2022_09.xlsx,2022,9,2020,9,Bangladesh,629
tourism_2022_09.xlsx,2022,9,2020,9,India,2064
tourism_2022_09.xlsx,2022,9,2020,9,Indonesia,1355
tourism_2022_09.xlsx,2022,9,2020,9,Iran,26305
tourism_2022_09.xlsx,2022,9,2020,9,Malaysia,586
tourism_2022_09.xlsx,2022,9,2020,9,Pakistan,6146
tourism_2022_09.xlsx,2022,9,2020,9,Peoples Republic of China,1827
tourism_2022_09.xlsx,2022,9,2020,9,Philippines,4288
tourism_2022_09.xlsx,2022,9,2020,9,Singapore,111
tourism_2022_09.xlsx,2022,9,2020,9,Thailand,413
tourism_2022_09.xlsx,2022,9,2020,9,Bahrain,200
tourism_2022_09.xlsx,2022,9,2020,9,Iraq,42778
tourism_2022_09.xlsx,2022,9,2020,9,Israel,13645
tourism_2022_09.xlsx,2022,9,2020,9,Jordan,8191
tourism_2022_09.xlsx,2022,9,2020,9,Kuwait,14906
tourism_2022_09.xlsx,2022,9,2020,9,Lebanon,10663
tourism_2022_09.xlsx,2022,9,2020,9,Qatar,2786
tourism_2022_09.xlsx,2022,9,2020,9,Saudi Arabia,621
tourism_2022_09.xlsx,2022,9,2020,9,Yemen,932
tourism_2022_09.xlsx,2022,9,2020,9,Armenia,534
tourism_2022_09.xlsx,2022,9,2020,9,Azerbaijan,22748
tourism_2022_09.xlsx,2022,9,2020,9,Belarus,26707
tourism_2022_09.xlsx,2022,9,2020,9,Georgia,14700
tourism_2022_09.xlsx,2022,9,2020,9,Kazakhistan,38541
tourism_2022_09.xlsx,2022,9,2020,9,Kirghizistan,7346
tourism_2022_09.xlsx,2022,9,2020,9,Moldova,23719
tourism_2022_09.xlsx,2022,9,2020,9,Russia Fed.,648742
tourism_2022_09.xlsx,2022,9,2020,9,Tajikistan,578
tourism_2022_09.xlsx,2022,9,2020,9,Turkmenistan,906
tourism_2022_09.xlsx,2022,9,2020,9,Ukraine,252018
tourism_2022_09.xlsx,2022,9,2020,9,Uzbekistan,9412
tourism_2022_09.xlsx,2022,9,2020,9,Albania,5118
tourism_2022_09.xlsx,2022,9,2020,9,Bosnia and Herzegovina,9703
tourism_2022_09.xlsx,2022,9,2020,9,Bulgaria,232324
tourism_2022_09.xlsx,2022,9,2020,9,Croatia,1557
tourism_2022_09.xlsx,2022,9,2020,9,Cyprus,127
tourism_2022_09.xlsx,2022,9,2020,9,Estonia,454
tourism_2022_09.xlsx,2022,9,2020,9,Kosovo,11379
tourism_2022_09.xlsx,2022,9,2020,9,Latvia,1315
tourism_2022_09.xlsx,2022,9,2020,9,Lithuania,2002
tourism_2022_09.xlsx,2022,9,2020,9,Malta,339
tourism_2022_09.xlsx,2022,9,2020,9,Montenegro,1248
tourism_2022_09.xlsx,2022,9,2020,9,Romania,57395
tourism_2022_09.xlsx,2022,9,2020,9,Serbia,25228
tourism_2022_09.xlsx,2022,9,2020,9,Slovenia,524
tourism_2022_09.xlsx,2022,9,2020,9,Austria,7110
tourism_2022_09.xlsx,2022,9,2020,9,Belgium,7201
tourism_2022_09.xlsx,2022,9,2020,9,Czech Republic,1732
tourism_2022_09.xlsx,2022,9,2020,9,Denmark,3851
tourism_2022_09.xlsx,2022,9,2020,9,Finland,1180
tourism_2022_09.xlsx,2022,9,2020,9,France,25179
tourism_2022_09.xlsx,2022,9,2020,9,Germany,123147
tourism_2022_09.xlsx,2022,9,2020,9,Greece,3887
tourism_2022_09.xlsx,2022,9,2020,9,Hungary,1986
tourism_2022_09.xlsx,2022,9,2020,9,Iceland,51
tourism_2022_09.xlsx,2022,9,2020,9,Ireland,5728
tourism_2022_09.xlsx,2022,9,2020,9,Italy,6786
tourism_2022_09.xlsx,2022,9,2020,9,Luxembourg,344
tourism_2022_09.xlsx,2022,9,2020,9,Netherlands,20204
tourism_2022_09.xlsx,2022,9,2020,9,Norway,1979
tourism_2022_09.xlsx,2022,9,2020,9,Poland,41096
tourism_2022_09.xlsx,2022,9,2020,9,Portugal,1382
tourism_2022_09.xlsx,2022,9,2020,9,Slovakia,818
tourism_2022_09.xlsx,2022,9,2020,9,Spain,4501
tourism_2022_09.xlsx,2022,9,2020,9,Sweden,10418
tourism_2022_09.xlsx,2022,9,2020,9,Switzerland,21110
tourism_2022_09.xlsx,2022,9,2020,9,United Kingdom (UK),262352
tourism_2022_09.xlsx,2022,9,2020,9,Australia,1063
tourism_2022_09.xlsx,2022,9,2020,9,Canada,3008
tourism_2022_09.xlsx,2022,9,2020,9,Japan,429
tourism_2022_09.xlsx,2022,9,2020,9,Mexico,305
tourism_2022_09.xlsx,2022,9,2020,9,New Zeland,336
tourism_2022_10.xlsx,2022,10,2020,10,Algeria,1223
tourism_2022_10.xlsx,2022,10,2020,10,Egypt,10182
tourism_2022_10.xlsx,2022,10,2020,10,Libya,15397
tourism_2022_10.xlsx,2022,10,2020,10,Morocco,5597
tourism_2022_10.xlsx,2022,10,2020,10,Sudan,1613
tourism_2022_10.xlsx,2022,10,2020,10,Tunisia,3484
tourism_2022_10.xlsx,2022,10,2020,10,Argentina,184
tourism_2022_10.xlsx,2022,10,2020,10,Brazil,2109
tourism_2022_10.xlsx,2022,10,2020,10,Chile,143
tourism_2022_10.xlsx,2022,10,2020,10,Colombia,540
tourism_2022_10.xlsx,2022,10,2020,10,Venezuelan,147
tourism_2022_10.xlsx,2022,10,2020,10,Bangladesh,667
tourism_2022_10.xlsx,2022,10,2020,10,India,2428
tourism_2022_10.xlsx,2022,10,2020,10,Indonesia,1687
tourism_2022_10.xlsx,2022,10,2020,10,Iran,33795
tourism_2022_10.xlsx,2022,10,2020,10,Malaysia,451
tourism_2022_10.xlsx,2022,10,2020,10,Pakistan,8079
tourism_2022_10.xlsx,2022,10,2020,10,Peoples Republic of China,1826
tourism_2022_10.xlsx,2022,10,2020,10,Philippines,4287
tourism_2022_10.xlsx,2022,10,2020,10,Singapore,113
tourism_2022_10.xlsx,2022,10,2020,10,Thailand,506
tourism_2022_10.xlsx,2022,10,2020,10,Bahrain,306
tourism_2022_10.xlsx,2022,10,2020,10,Iraq,54457
tourism_2022_10.xlsx,2022,10,2020,10,Israel,17422
tourism_2022_10.xlsx,2022,10,2020,10,Jordan,11262
tourism_2022_10.xlsx,2022,10,2020,10,Kuwait,17100
tourism_2022_10.xlsx,2022,10,2020,10,Lebanon,12099
tourism_2022_10.xlsx,2022,10,2020,10,Qatar,3417
tourism_2022_10.xlsx,2022,10,2020,10,Saudi Arabia,674
tourism_2022_10.xlsx,2022,10,2020,10,Yemen,1383
tourism_2022_10.xlsx,2022,10,2020,10,Armenia,164
tourism_2022_10.xlsx,2022,10,2020,10,Azerbaijan,20027
tourism_2022_10.xlsx,2022,10,2020,10,Belarus,16954
tourism_2022_10.xlsx,2022,10,2020,10,Georgia,11823
tourism_2022_10.xlsx,2022,10,2020,10,Kazakhistan,19939
tourism_2022_10.xlsx,2022,10,2020,10,Kirghizistan,6702
tourism_2022_10.xlsx,2022,10,2020,10,Moldova,12480
tourism_2022_10.xlsx,2022,10,2020,10,Russia Fed.,489836
tourism_2022_10.xlsx,2022,10,2020,10,Tajikistan,1371
tourism_2022_10.xlsx,2022,10,2020,10,Turkmenistan,792
tourism_2022_10.xlsx,2022,10,2020,10,Ukraine,155254
tourism_2022_10.xlsx,2022,10,2020,10,Uzbekistan,14479
tourism_2022_10.xlsx,2022,10,2020,10,Albania,6438
tourism_2022_10.xlsx,2022,10,2020,10,Bosnia and Herzegovina,9088
tourism_2022_10.xlsx,2022,10,2020,10,Bulgaria,232729
tourism_2022_10.xlsx,2022,10,2020,10,Croatia,1866
tourism_2022_10.xlsx,2022,10,2020,10,Cyprus,100
tourism_2022_10.xlsx,2022,10,2020,10,Estonia,489
tourism_2022_10.xlsx,2022,10,2020,10,Kosovo,11938
tourism_2022_10.xlsx,2022,10,2020,10,Latvia,995
tourism_2022_10.xlsx,2022,10,2020,10,Lithuania,1646
tourism_2022_10.xlsx,2022,10,2020,10,Malta,356
tourism_2022_10.xlsx,2022,10,2020,10,Montenegro,1246
tourism_2022_10.xlsx,2022,10,2020,10,Romania,38407
tourism_2022_10.xlsx,2022,10,2020,10,Serbia,16805
tourism_2022_10.xlsx,2022,10,2020,10,Slovenia,605
tourism_2022_10.xlsx,2022,10,2020,10,Austria,7816
tourism_2022_10.xlsx,2022,10,2020,10,Belgium,9441
tourism_2022_10.xlsx,2022,10,2020,10,Czech Republic,1553
tourism_2022_10.xlsx,2022,10,2020,10,Denmark,4796
tourism_2022_10.xlsx,2022,10,2020,10,Finland,1323
tourism_2022_10.xlsx,2022,10,2020,10,France,39619
tourism_2022_10.xlsx,2022,10,2020,10,Germany,124544
tourism_2022_10.xlsx,2022,10,2020,10,Greece,4495
tourism_2022_10.xlsx,2022,10,2020,10,Hungary,1435
tourism_2022_10.xlsx,2022,10,2020,10,Iceland,42
tourism_2022_10.xlsx,2022,10,2020,10,Ireland,3488
tourism_2022_10.xlsx,2022,10,2020,10,Italy,6744
tourism_2022_10.xlsx,2022,10,2020,10,Luxembourg,228
tourism_2022_10.xlsx,2022,10,2020,10,Netherlands,23047
tourism_2022_10.xlsx,2022,10,2020,10,Norway,2114
tourism_2022_10.xlsx,2022,10,2020,10,Poland,27912
tourism_2022_10.xlsx,2022,10,2020,10,Portugal,1469
tourism_2022_10.xlsx,2022,10,2020,10,Slovakia,677
tourism_2022_10.xlsx,2022,10,2020,10,Spain,4611
tourism_2022_10.xlsx,2022,10,2020,10,Sweden,11926
tourism_2022_10.xlsx,2022,10,2020,10,Switzerland,30498
tourism_2022_10.xlsx,2022,10,2020,10,United Kingdom (UK),60008
tourism_2022_10.xlsx,2022,10,2020,10,Australia,866
tourism_2022_10.xlsx,2022,10,2020,10,Canada,3217
tourism_2022_10.xlsx,2022,10,2020,10,Japan,377
tourism_2022_10.xlsx,2022,10,2020,10,Mexico,381
tourism_2022_10.xlsx,2022,10,2020,10,New Zeland,258
tourism_2022_11.xlsx,2022,11,2020,11,Algeria,685
tourism_2022_11.xlsx,2022,11,2020,11,Egypt,8402
tourism_2022_11.xlsx,2022,11,2020,11,Libya,12798
tourism_2022_11.xlsx,2022,11,2020,11,Morocco,4991
tourism_2022_11.xlsx,2022,11,2020,11,Sudan,1464
tourism_2022_11.xlsx,2022,11,2020,11,Tunisia,4576
tourism_2022_11.xlsx,2022,11,2020,11,Argentina,218
tourism_2022_11.xlsx,2022,11,2020,11,Brazil,1672
tourism_2022_11.xlsx,2022,11,2020,11,Chile,107
tourism_2022_11.xlsx,2022,11,2020,11,Colombia,720
tourism_2022_11.xlsx,2022,11,2020,11,Venezuelan,351
tourism_2022_11.xlsx,2022,11,2020,11,Bangladesh,525
tourism_2022_11.xlsx,2022,11,2020,11,India,2012
tourism_2022_11.xlsx,2022,11,2020,11,Indonesia,2217
tourism_2022_11.xlsx,2022,11,2020,11,Iran,33512
tourism_2022_11.xlsx,2022,11,2020,11,Malaysia,466
tourism_2022_11.xlsx,2022,11,2020,11,Pakistan,7803
tourism_2022_11.xlsx,2022,11,2020,11,Peoples Republic of China,1188
tourism_2022_11.xlsx,2022,11,2020,11,Philippines,3261
tourism_2022_11.xlsx,2022,11,2020,11,Singapore,151
tourism_2022_11.xlsx,2022,11,2020,11,Thailand,346
tourism_2022_11.xlsx,2022,11,2020,11,Bahrain,636
tourism_2022_11.xlsx,2022,11,2020,11,Iraq,48748
tourism_2022_11.xlsx,2022,11,2020,11,Israel,13074
tourism_2022_11.xlsx,2022,11,2020,11,Jordan,11706
tourism_2022_11.xlsx,2022,11,2020,11,Kuwait,9288
tourism_2022_11.xlsx,2022,11,2020,11,Lebanon,11986
tourism_2022_11.xlsx,2022,11,2020,11,Qatar,2507
tourism_2022_11.xlsx,2022,11,2020,11,Saudi Arabia,419
tourism_2022_11.xlsx,2022,11,2020,11,Yemen,1296
tourism_2022_11.xlsx,2022,11,2020,11,Armenia,203
tourism_2022_11.xlsx,2022,11,2020,11,Azerbaijan,16899
tourism_2022_11.xlsx,2022,11,2020,11,Belarus,4129
tourism_2022_11.xlsx,2022,11,2020,11,Georgia,10997
tourism_2022_11.xlsx,2022,11,2020,11,Kazakhistan,11770
tourism_2022_11.xlsx,2022,11,2020,11,Kirghizistan,5441
tourism_2022_11.xlsx,2022,11,2020,11,Moldova,6188
tourism_2022_11.xlsx,2022,11,2020,11,Russia Fed.,127116
tourism_2022_11.xlsx,2022,11,2020,11,Tajikistan,1907
tourism_2022_11.xlsx,2022,11,2020,11,Turkmenistan,633
tourism_2022_11.xlsx,2022,11,2020,11,Ukraine,37098
