freq,statinfo,unit,currency,year,month,exchange_rate
M,AVG,NAC,USD,2022,4,1.0819
M,AVG,NAC,USD,2022,5,1.0579
M,AVG,NAC,USD,2022,6,1.0566
M,AVG,NAC,USD,2022,7,1.0179
M,AVG,NAC,USD,2022,8,1.0128
M,AVG,NAC,USD,2022,9,0.9904
M,AVG,NAC,USD,2022,10,0.9826
M,AVG,NAC,USD,2022,11,1.0201
M,AVG,NAC,USD,2022,12,1.0589
M,AVG,NAC,USD,2023,1,1.0769
M,AVG,NAC,USD,2023,2,1.0715
M,AVG,NAC,USD,2023,3,1.0706
M,AVG,NAC,USD,2023,4,1.0968
M,AVG,NAC,USD,2023,5,1.0868
M,AVG,NAC,USD,2023,6,1.084
M,AVG,NAC,USD,2023,7,1.1058
M,AVG,NAC,USD,2023,8,1.0909
M,AVG,NAC,USD,2023,9,1.0684
M,AVG,NAC,USD,2023,10,1.0563
M,AVG,NAC,USD,2023,11,1.0808
M,AVG,NAC,USD,2023,12,1.0903
M,AVG,NAC,USD,2024,1,1.0905
M,AVG,NAC,USD,2024,2,1.0795
M,AVG,NAC,USD,2024,3,1.0872
M,AVG,NAC,USD,2024,4,1.0728
M,AVG,NAC,USD,2024,5,1.0812
M,AVG,NAC,USD,2024,6,1.0759
M,AVG,NAC,USD,2024,7,1.0844
M,AVG,NAC,USD,2024,8,1.1012
M,AVG,NAC,USD,2024,9,1.1106
M,AVG,NAC,USD,2024,10,1.0904
M,AVG,NAC,USD,2024,11,1.063
M,AVG,NAC,USD,2024,12,1.0479
M,AVG,NAC,USD,2025,1,1.0354
M,AVG,NAC,USD,2025,2,1.0413
M,AVG,NAC,USD,2025,3,1.0807
M,AVG,NAC,USD,2025,4,1.1214
M,AVG,NAC,USD,2025,5,1.1278
M,AVG,NAC,USD,2025,6,1.1516
M,AVG,NAC,USD,2025,7,1.1677
M,AVG,NAC,USD,2025,8,1.1631
M,AVG,NAC,USD,2025,9,1.1732
M,AVG,NAC,USD,2025,10,1.163
M,AVG,NAC,USD,2025,11,1.156
M,AVG,NAC,USD,2025,12,1.1709
M,AVG,NAC,ZAR,2015,1,13.4598
M,AVG,NAC,ZAR,2015,2,13.1532
M,AVG,NAC,ZAR,2015,3,13.0756
M,AVG,NAC,ZAR,2015,4,12.9588
M,AVG,NAC,ZAR,2015,5,13.3506
M,AVG,NAC,ZAR,2015,6,13.7965
M,AVG,NAC,ZAR,2015,7,13.6973
M,AVG,NAC,ZAR,2015,8,14.3821
M,AVG,NAC,ZAR,2015,9,15.3065
M,AVG,NAC,ZAR,2015,10,15.1579
M,AVG,NAC,ZAR,2015,11,15.1743
M,AVG,NAC,ZAR,2015,12,16.321
M,AVG,NAC,ZAR,2016,1,17.7592
M,AVG,NAC,ZAR,2016,2,17.4987
M,AVG,NAC,ZAR,2016,3,17.1222
M,AVG,NAC,ZAR,2016,4,16.5695
M,AVG,NAC,ZAR,2016,5,17.3357
M,AVG,NAC,ZAR,2016,6,16.9371
M,AVG,NAC,ZAR,2016,7,15.9449
M,AVG,NAC,ZAR,2016,8,15.4198
M,AVG,NAC,ZAR,2016,9,15.7305
M,AVG,NAC,ZAR,2016,10,15.3593
M,AVG,NAC,ZAR,2016,11,15.0351
M,AVG,NAC,ZAR,2016,12,14.6142
M,AVG,NAC,ZAR,2017,1,14.4012
M,AVG,NAC,ZAR,2017,2,14.0389
M,AVG,NAC,ZAR,2017,3,13.8125
M,AVG,NAC,ZAR,2017,4,14.4384
M,AVG,NAC,ZAR,2017,5,14.6665
M,AVG,NAC,ZAR,2017,6,14.5025
M,AVG,NAC,ZAR,2017,7,15.1351
M,AVG,NAC,ZAR,2017,8,15.631
M,AVG,NAC,ZAR,2017,9,15.6766
M,AVG,NAC,ZAR,2017,10,16.1145
M,AVG,NAC,ZAR,2017,11,16.5187
M,AVG,NAC,ZAR,2017,12,15.5847
M,AVG,NAC,ZAR,2018,1,14.891
M,AVG,NAC,ZAR,2018,2,14.6041
M,AVG,NAC,ZAR,2018,3,14.6218
M,AVG,NAC,ZAR,2018,4,14.8756
M,AVG,NAC,ZAR,2018,5,14.8182
M,AVG,NAC,ZAR,2018,6,15.5262
M,AVG,NAC,ZAR,2018,7,15.6599
M,AVG,NAC,ZAR,2018,8,16.2808
M,AVG,NAC,ZAR,2018,9,17.2295
M,AVG,NAC,ZAR,2018,10,16.6548
M,AVG,NAC,ZAR,2018,11,16.0114
M,AVG,NAC,ZAR,2018,12,16.187
M,AVG,NAC,ZAR,2019,1,15.817
M,AVG,NAC,ZAR,2019,2,15.6879
M,AVG,NAC,ZAR,2019,3,16.2507
M,AVG,NAC,ZAR,2019,4,15.8959
M,AVG,NAC,ZAR,2019,5,16.1371
M,AVG,NAC,ZAR,2019,6,16.4749
M,AVG,NAC,ZAR,2019,7,15.7412
M,AVG,NAC,ZAR,2019,8,16.8632
M,AVG,NAC,ZAR,2019,9,16.3207
M,AVG,NAC,ZAR,2019,10,16.4939
M,AVG,NAC,ZAR,2019,11,16.3444
M,AVG,NAC,ZAR,2019,12,16.0502
M,AVG,NAC,ZAR,2020,1,16.0091
M,AVG,NAC,ZAR,2020,2,16.364
M,AVG,NAC,ZAR,2020,3,18.4175
M,AVG,NAC,ZAR,2020,4,20.1822
M,AVG,NAC,ZAR,2020,5,19.7453
M,AVG,NAC,ZAR,2020,6,19.2726
M,AVG,NAC,ZAR,2020,7,19.2174
M,AVG,NAC,ZAR,2020,8,20.3836
M,AVG,NAC,ZAR,2020,9,19.7338
M,AVG,NAC,ZAR,2020,10,19.3657
M,AVG,NAC,ZAR,2020,11,18.4019
M,AVG,NAC,ZAR,2020,12,18.1286
M,AVG,NAC,ZAR,2021,1,18.4295
M,AVG,NAC,ZAR,2021,2,17.8629
M,AVG,NAC,ZAR,2021,3,17.8284
M,AVG,NAC,ZAR,2021,4,17.2486
M,AVG,NAC,ZAR,2021,5,17.0766
M,AVG,NAC,ZAR,2021,6,16.754
M,AVG,NAC,ZAR,2021,7,17.1648
M,AVG,NAC,ZAR,2021,8,17.3827
M,AVG,NAC,ZAR,2021,9,17.1373
M,AVG,NAC,ZAR,2021,10,17.23
M,AVG,NAC,ZAR,2021,11,17.7055
M,AVG,NAC,ZAR,2021,12,17.9331
M,AVG,NAC,ZAR,2022,1,17.5286
M,AVG,NAC,ZAR,2022,2,17.2663
M,AVG,NAC,ZAR,2022,3,16.5138
M,AVG,NAC,ZAR,2022,4,16.2796
M,AVG,NAC,ZAR,2022,5,16.8131
M,AVG,NAC,ZAR,2022,6,16.6961
M,AVG,NAC,ZAR,2022,7,17.1606
M,AVG,NAC,ZAR,2022,8,16.9182
M,AVG,NAC,ZAR,2022,9,17.3828
M,AVG,NAC,ZAR,2022,10,17.8214
M,AVG,NAC,ZAR,2022,11,17.8328
M,AVG,NAC,ZAR,2022,12,18.3036
M,AVG,NAC,ZAR,2023,1,18.432
M,AVG,NAC,ZAR,2023,2,19.1765
M,AVG,NAC,ZAR,2023,3,19.5602
M,AVG,NAC,ZAR,2023,4,19.9205
M,AVG,NAC,ZAR,2023,5,20.6864
M,AVG,NAC,ZAR,2023,6,20.3033
M,AVG,NAC,ZAR,2023,7,20.1074
M,AVG,NAC,ZAR,2023,8,20.4723
M,AVG,NAC,ZAR,2023,9,20.278
M,AVG,NAC,ZAR,2023,10,20.1389
M,AVG,NAC,ZAR,2023,11,20.0397
M,AVG,NAC,ZAR,2023,12,20.3373
M,AVG,NAC,ZAR,2024,1,20.5161
M,AVG,NAC,ZAR,2024,2,20.5082
M,AVG,NAC,ZAR,2024,3,20.4955
M,AVG,NAC,ZAR,2024,4,20.2378
M,AVG,NAC,ZAR,2024,5,19.9079
M,AVG,NAC,ZAR,2024,6,19.8144
M,AVG,NAC,ZAR,2024,7,19.795
M,AVG,NAC,ZAR,2024,8,19.8651
M,AVG,NAC,ZAR,2024,9,19.5634
M,AVG,NAC,ZAR,2024,10,19.1609
M,AVG,NAC,ZAR,2024,11,19.0553
M,AVG,NAC,ZAR,2024,12,19.0606
M,AVG,NAC,ZAR,2025,1,19.3821
M,AVG,NAC,ZAR,2025,2,19.2451
M,AVG,NAC,ZAR,2025,3,19.7403
M,AVG,NAC,ZAR,2025,4,21.1972
M,AVG,NAC,ZAR,2025,5,20.4124
M,AVG,NAC,ZAR,2025,6,20.5631
M,AVG,NAC,ZAR,2025,7,20.7477
M,AVG,NAC,ZAR,2025,8,20.623
M,AVG,NAC,ZAR,2025,9,20.4793
M,AVG,NAC,ZAR,2025,10,20.0976
M,AVG,NAC,ZAR,2025,11,19.9088
M,AVG,NAC,ZAR,2025,12,19.718
M,END,NAC,ALL,2015,1,139.72
M,END,NAC,ALL,2015,2,140.35
M,END,NAC,ALL,2015,3,140.34
M,END,NAC,ALL,2015,4,140.53
M,END,NAC,ALL,2015,5,140.98
M,END,NAC,ALL,2015,6,140.29
M,END,NAC,ALL,2015,7,139.59
M,END,NAC,ALL,2015,8,139.73
M,END,NAC,ALL,2015,9,139.39
M,END,NAC,ALL,2015,10,139.18
M,END,NAC,ALL,2015,11,138.15
M,END,NAC,ALL,2015,12,137.28
M,END,NAC,ALL,2016,1,138.68
M,END,NAC,ALL,2016,2,138.24
M,END,NAC,ALL,2016,3,138.77
M,END,NAC,ALL,2016,4,138.29
M,END,NAC,ALL,2016,5,138.29
M,END,NAC,ALL,2016,6,137.33
M,END,NAC,ALL,2016,7,136.18
M,END,NAC,ALL,2016,8,137.52
M,END,NAC,ALL,2016,9,137.33
M,END,NAC,ALL,2016,10,136.54
M,END,NAC,ALL,2016,11,135.86
M,END,NAC,ALL,2016,12,135.23
M,END,NAC,ALL,2017,1,136.39
M,END,NAC,ALL,2017,2,135.08
M,END,NAC,ALL,2017,3,136.13
M,END,NAC,ALL,2017,4,135.03
M,END,NAC,ALL,2017,5,134.19
M,END,NAC,ALL,2017,6,132.59
M,END,NAC,ALL,2017,7,132.98
M,END,NAC,ALL,2017,8,133.5
M,END,NAC,ALL,2017,9,133.7
M,END,NAC,ALL,2017,10,133.42
M,END,NAC,ALL,2017,11,133.64
M,END,NAC,ALL,2017,12,132.95
M,END,NAC,ALL,2018,1,133.44
M,END,NAC,ALL,2018,2,132.23
M,END,NAC,ALL,2018,3,130.44
M,END,NAC,ALL,2018,4,128.74
M,END,NAC,ALL,2018,5,125.92
M,END,NAC,ALL,2018,6,125.93
M,END,NAC,ALL,2018,7,125.76
M,END,NAC,ALL,2018,8,126.27
M,END,NAC,ALL,2018,9,126.29
M,END,NAC,ALL,2018,10,124.94
M,END,NAC,ALL,2018,11,124.33
M,END,NAC,ALL,2018,12,123.42
M,END,NAC,ALL,2019,1,124.64
M,END,NAC,ALL,2019,2,125.92
M,END,NAC,ALL,2019,3,125.34
M,END,NAC,ALL,2019,4,123.38
M,END,NAC,ALL,2019,5,122.63
M,END,NAC,ALL,2019,6,122.65
M,END,NAC,ALL,2019,7,121.64
M,END,NAC,ALL,2019,8,122.12
M,END,NAC,ALL,2019,9,122.11
M,END,NAC,ALL,2019,10,123.25
M,END,NAC,ALL,2019,11,122.52
M,END,NAC,ALL,2019,12,121.81
M,END,NAC,ALL,2020,1,122.13
M,END,NAC,ALL,2020,2,122.74
M,END,NAC,ALL,2020,3,130.66
M,END,NAC,ALL,2020,4,123.49
M,END,NAC,ALL,2020,5,124.33
M,END,NAC,ALL,2020,6,124.34
M,END,NAC,ALL,2020,7,123.95
M,END,NAC,ALL,2020,8,124.09
M,END,NAC,ALL,2020,9,124.05
M,END,NAC,ALL,2020,10,123.93
M,END,NAC,ALL,2020,11,123.78
M,END,NAC,ALL,2020,12,123.7
M,END,NAC,ALL,2021,1,123.61
M,END,NAC,ALL,2021,2,123.67
M,END,NAC,ALL,2021,3,123.16
M,END,NAC,ALL,2021,4,123.19
M,END,NAC,ALL,2021,5,123.05
M,END,NAC,ALL,2021,6,122.67
M,END,NAC,ALL,2021,7,121.8
M,END,NAC,ALL,2021,8,121.95
M,END,NAC,ALL,2021,9,121.54
M,END,NAC,ALL,2021,10,122.84
M,END,NAC,ALL,2021,11,121.19
M,END,NAC,ALL,2021,12,120.76
M,END,NAC,ALL,2022,1,120.9
M,END,NAC,ALL,2022,2,121.32
M,END,NAC,ALL,2022,3,121.62
M,END,NAC,ALL,2022,4,121.1
M,END,NAC,ALL,2022,5,120.75
M,END,NAC,ALL,2022,6,119.13
M,END,NAC,ALL,2022,7,116.78
M,END,NAC,ALL,2022,8,117.19
M,END,NAC,ALL,2022,9,116.6
M,END,NAC,ALL,2022,10,118.07
M,END,NAC,ALL,2022,11,116.86
M,END,NAC,ALL,2022,12,114.23
M,END,NAC,ALL,2023,1,116.55
M,END,NAC,ALL,2023,2,115.04
M,END,NAC,ALL,2023,3,113.21
M,END,NAC,ALL,2023,4,111.12
M,END,NAC,ALL,2023,5,109.69
M,END,NAC,ALL,2023,6,106.44
M,END,NAC,ALL,2023,7,102.87
M,END,NAC,ALL,2023,8,108.21
M,END,NAC,ALL,2023,9,106.63
M,END,NAC,ALL,2023,10,105.55
M,END,NAC,ALL,2023,11,101.92
M,END,NAC,ALL,2023,12,103.88
M,END,NAC,ALL,2024,1,103.9
M,END,NAC,ALL,2024,2,103.99
M,END,NAC,ALL,2024,3,102.87
M,END,NAC,ALL,2024,4,100.64
M,END,NAC,ALL,2024,5,100.86
M,END,NAC,ALL,2024,6,100.31
M,END,NAC,ALL,2024,7,100.22
M,END,NAC,ALL,2024,8,99.65
M,END,NAC,ALL,2024,9,98.77
M,END,NAC,ALL,2024,10,98.29
M,END,NAC,ALL,2024,11,98.35
M,END,NAC,ALL,2024,12,98.15
M,END,NAC,ALL,2025,1,99.8
M,END,NAC,ALL,2025,2,99.23
M,END,NAC,ALL,2025,3,99.29
M,END,NAC,ALL,2025,4,98.71
M,END,NAC,ALL,2025,5,98.39
M,END,NAC,ALL,2025,6,98.08
M,END,NAC,ALL,2025,7,97.47
M,END,NAC,ALL,2025,8,97.88
M,END,NAC,ALL,2025,9,96.82
M,END,NAC,ALL,2025,10,96.83
M,END,NAC,ALL,2025,11,96.7
M,END,NAC,ALL,2025,12,96.77
M,END,NAC,ARS,2015,1,
M,END,NAC,ARS,2015,2,
M,END,NAC,ARS,2015,3,
M,END,NAC,ARS,2015,4,
M,END,NAC,ARS,2015,5,
M,END,NAC,ARS,2015,6,
M,END,NAC,ARS,2015,7,
M,END,NAC,ARS,2015,8,
M,END,NAC,ARS,2015,9,
M,END,NAC,ARS,2015,10,
M,END,NAC,ARS,2015,11,
M,END,NAC,ARS,2015,12,
M,END,NAC,ARS,2016,1,
M,END,NAC,ARS,2016,2,
M,END,NAC,ARS,2016,3,
M,END,NAC,ARS,2016,4,
M,END,NAC,ARS,2016,5,
M,END,NAC,ARS,2016,6,
M,END,NAC,ARS,2016,7,
M,END,NAC,ARS,2016,8,
M,END,NAC,ARS,2016,9,
M,END,NAC,ARS,2016,10,
M,END,NAC,ARS,2016,11,
M,END,NAC,ARS,2016,12,
M,END,NAC,ARS,2017,1,
M,END,NAC,ARS,2017,2,
M,END,NAC,ARS,2017,3,
M,END,NAC,ARS,2017,4,
M,END,NAC,ARS,2017,5,
M,END,NAC,ARS,2017,6,
M,END,NAC,ARS,2017,7,
M,END,NAC,ARS,2017,8,
M,END,NAC,ARS,2017,9,
M,END,NAC,ARS,2017,10,
M,END,NAC,ARS,2017,11,
M,END,NAC,ARS,2017,12,
M,END,NAC,ARS,2018,1,
M,END,NAC,ARS,2018,2,
M,END,NAC,ARS,2018,3,
M,END,NAC,ARS,2018,4,
M,END,NAC,ARS,2018,5,
M,END,NAC,ARS,2018,6,
M,END,NAC,ARS,2018,7,
M,END,NAC,ARS,2018,8,
M,END,NAC,ARS,2018,9,
M,END,NAC,ARS,2018,10,
M,END,NAC,ARS,2018,11,
M,END,NAC,ARS,2018,12,
M,END,NAC,ARS,2019,1,
M,END,NAC,ARS,2019,2,
M,END,NAC,ARS,2019,3,
M,END,NAC,ARS,2019,4,
M,END,NAC,ARS,2019,5,
M,END,NAC,ARS,2019,6,
M,END,NAC,ARS,2019,7,
M,END,NAC,ARS,2019,8,
M,END,NAC,ARS,2019,9,
M,END,NAC,ARS,2019,10,
M,END,NAC,ARS,2019,11,
M,END,NAC,ARS,2019,12,
M,END,NAC,ARS,2020,1,66.7782
M,END,NAC,ARS,2020,2,68.3118
M,END,NAC,ARS,2020,3,70.9573
M,END,NAC,ARS,2020,4,73.0704
M,END,NAC,ARS,2020,5,75.9103
M,END,NAC,ARS,2020,6,79.0672
M,END,NAC,ARS,2020,7,85.18
M,END,NAC,ARS,2020,8,88.4702
M,END,NAC,ARS,2020,9,89.1773
M,END,NAC,ARS,2020,10,91.0991
M,END,NAC,ARS,2020,11,97.0907
M,END,NAC,ARS,2020,12,103.3017
M,END,NAC,ARS,2021,1,105.8232
M,END,NAC,ARS,2021,2,108.3415
M,END,NAC,ARS,2021,3,107.8678
M,END,NAC,ARS,2021,4,112.3811
M,END,NAC,ARS,2021,5,115.7374
M,END,NAC,ARS,2021,6,113.3337
M,END,NAC,ARS,2021,7,114.5993
M,END,NAC,ARS,2021,8,115.3179
M,END,NAC,ARS,2021,9,114.1217
M,END,NAC,ARS,2021,10,115.126
M,END,NAC,ARS,2021,11,114.1586
M,END,NAC,ARS,2021,12,116.13
M,END,NAC,ARS,2022,1,117.7571
M,END,NAC,ARS,2022,2,120.7099
M,END,NAC,ARS,2022,3,122.8718
M,END,NAC,ARS,2022,4,121.8174
M,END,NAC,ARS,2022,5,128.9815
M,END,NAC,ARS,2022,6,131.1426
M,END,NAC,ARS,2022,7,133.9181
M,END,NAC,ARS,2022,8,139.3856
M,END,NAC,ARS,2022,9,144.2389
M,END,NAC,ARS,2022,10,155.046
M,END,NAC,ARS,2022,11,172.4714
M,END,NAC,ARS,2022,12,189.5871
M,END,NAC,ARS,2023,1,203.1137
M,END,NAC,ARS,2023,2,208.745
M,END,NAC,ARS,2023,3,226.6322
M,END,NAC,ARS,2023,4,245.2956
M,END,NAC,ARS,2023,5,255.3692
M,END,NAC,ARS,2023,6,279.9572
M,END,NAC,ARS,2023,7,302.6515
M,END,NAC,ARS,2023,8,379.2256
M,END,NAC,ARS,2023,9,369.2819
M,END,NAC,ARS,2023,10,369.5444
M,END,NAC,ARS,2023,11,392.2387
M,END,NAC,ARS,2023,12,892.0448
M,END,NAC,ARS,2024,1,895.1422
M,END,NAC,ARS,2024,2,908.168
M,END,NAC,ARS,2024,3,926.8633
M,END,NAC,ARS,2024,4,934.7206
M,END,NAC,ARS,2024,5,969.7684
M,END,NAC,ARS,2024,6,975.9213
M,END,NAC,ARS,2024,7,1005.6398
M,END,NAC,ARS,2024,8,1052.3903
M,END,NAC,ARS,2024,9,1080.9698
M,END,NAC,ARS,2024,10,1076.2296
M,END,NAC,ARS,2024,11,1068.2284
M,END,NAC,ARS,2024,12,1071.4642
M,END,NAC,ARS,2025,1,1096.3437
M,END,NAC,ARS,2025,2,1105.1971
M,END,NAC,ARS,2025,3,1159.428
M,END,NAC,ARS,2025,4,1323.256
M,END,NAC,ARS,2025,5,1344.9942
M,END,NAC,ARS,2025,6,1413.4143
M,END,NAC,ARS,2025,7,1564.18
M,END,NAC,ARS,2025,8,1564.68
M,END,NAC,ARS,2025,9,1615.5992
M,END,NAC,ARS,2025,10,1660.2539
M,END,NAC,ARS,2025,11,1678.598
M,END,NAC,ARS,2025,12,1706.0112
M,END,NAC,AUD,2015,1,1.4535
M,END,NAC,AUD,2015,2,1.4358
M,END,NAC,AUD,2015,3,1.4154
M,END,NAC,AUD,2015,4,1.4161
M,END,NAC,AUD,2015,5,1.4338
M,END,NAC,AUD,2015,6,1.455
M,END,NAC,AUD,2015,7,1.514
M,END,NAC,AUD,2015,8,1.5753
M,END,NAC,AUD,2015,9,1.5939
M,END,NAC,AUD,2015,10,1.5544
M,END,NAC,AUD,2015,11,1.4671
M,END,NAC,AUD,2015,12,1.4897
M,END,NAC,AUD,2016,1,1.5388
M,END,NAC,AUD,2016,2,1.526
M,END,NAC,AUD,2016,3,1.4807
M,END,NAC,AUD,2016,4,1.4948
M,END,NAC,AUD,2016,5,1.5366
M,END,NAC,AUD,2016,6,1.4929
M,END,NAC,AUD,2016,7,1.4782
M,END,NAC,AUD,2016,8,1.4806
M,END,NAC,AUD,2016,9,1.4657
M,END,NAC,AUD,2016,10,1.4397
M,END,NAC,AUD,2016,11,1.4291
M,END,NAC,AUD,2016,12,1.4596
M,END,NAC,AUD,2017,1,1.4198
M,END,NAC,AUD,2017,2,1.3807
M,END,NAC,AUD,2017,3,1.3982
M,END,NAC,AUD,2017,4,1.4629
M,END,NAC,AUD,2017,5,1.5054
M,END,NAC,AUD,2017,6,1.4851
M,END,NAC,AUD,2017,7,1.4713
M,END,NAC,AUD,2017,8,1.5016
M,END,NAC,AUD,2017,9,1.5075
M,END,NAC,AUD,2017,10,1.521
M,END,NAC,AUD,2017,11,1.5659
M,END,NAC,AUD,2017,12,1.5346
M,END,NAC,AUD,2018,1,1.5357
M,END,NAC,AUD,2018,2,1.5637
M,END,NAC,AUD,2018,3,1.6036
M,END,NAC,AUD,2018,4,1.6013
M,END,NAC,AUD,2018,5,1.5414
M,END,NAC,AUD,2018,6,1.5787
M,END,NAC,AUD,2018,7,1.5804
M,END,NAC,AUD,2018,8,1.6129
M,END,NAC,AUD,2018,9,1.6048
M,END,NAC,AUD,2018,10,1.5972
M,END,NAC,AUD,2018,11,1.5565
M,END,NAC,AUD,2018,12,1.622
M,END,NAC,AUD,2019,1,1.5787
M,END,NAC,AUD,2019,2,1.5988
M,END,NAC,AUD,2019,3,1.5821
M,END,NAC,AUD,2019,4,1.5911
M,END,NAC,AUD,2019,5,1.6136
M,END,NAC,AUD,2019,6,1.6244
M,END,NAC,AUD,2019,7,1.6175
M,END,NAC,AUD,2019,8,1.6398
M,END,NAC,AUD,2019,9,1.6126
M,END,NAC,AUD,2019,10,1.6137
M,END,NAC,AUD,2019,11,1.6228
M,END,NAC,AUD,2019,12,1.5995
M,END,NAC,AUD,2020,1,1.6494
M,END,NAC,AUD,2020,2,1.6875
M,END,NAC,AUD,2020,3,1.7967
M,END,NAC,AUD,2020,4,1.6598
M,END,NAC,AUD,2020,5,1.6681
M,END,NAC,AUD,2020,6,1.6344
M,END,NAC,AUD,2020,7,1.6488
M,END,NAC,AUD,2020,8,1.6214
M,END,NAC,AUD,2020,9,1.6438
M,END,NAC,AUD,2020,10,1.6563
M,END,NAC,AUD,2020,11,1.6246
M,END,NAC,AUD,2020,12,1.5896
M,END,NAC,AUD,2021,1,1.5819
M,END,NAC,AUD,2021,2,1.5605
M,END,NAC,AUD,2021,3,1.5412
M,END,NAC,AUD,2021,4,1.5581
M,END,NAC,AUD,2021,5,1.5775
M,END,NAC,AUD,2021,6,1.5853
M,END,NAC,AUD,2021,7,1.6133
M,END,NAC,AUD,2021,8,1.6156
M,END,NAC,AUD,2021,9,1.6095
M,END,NAC,AUD,2021,10,1.5455
M,END,NAC,AUD,2021,11,1.5898
M,END,NAC,AUD,2021,12,1.5615
M,END,NAC,AUD,2022,1,1.582
M,END,NAC,AUD,2022,2,1.5508
M,END,NAC,AUD,2022,3,1.4829
M,END,NAC,AUD,2022,4,1.4699
M,END,NAC,AUD,2022,5,1.4933
M,END,NAC,AUD,2022,6,1.5099
M,END,NAC,AUD,2022,7,1.4646
M,END,NAC,AUD,2022,8,1.4591
M,END,NAC,AUD,2022,9,1.5076
M,END,NAC,AUD,2022,10,1.5529
M,END,NAC,AUD,2022,11,1.5425
M,END,NAC,AUD,2022,12,1.5693
M,END,NAC,AUD,2023,1,1.5476
M,END,NAC,AUD,2023,2,1.576
M,END,NAC,AUD,2023,3,1.6268
M,END,NAC,AUD,2023,4,1.6664
M,END,NAC,AUD,2023,5,1.6497
M,END,NAC,AUD,2023,6,1.6398
M,END,NAC,AUD,2023,7,1.6436
M,END,NAC,AUD,2023,8,1.6785
M,END,NAC,AUD,2023,9,1.6339
M,END,NAC,AUD,2023,10,1.6739
M,END,NAC,AUD,2023,11,1.6542
M,END,NAC,AUD,2023,12,1.6263
M,END,NAC,AUD,2024,1,1.6468
M,END,NAC,AUD,2024,2,1.6684
M,END,NAC,AUD,2024,3,1.6607
M,END,NAC,AUD,2024,4,1.6423
M,END,NAC,AUD,2024,5,1.6315
M,END,NAC,AUD,2024,6,1.6079
M,END,NAC,AUD,2024,7,1.6635
M,END,NAC,AUD,2024,8,1.6301
M,END,NAC,AUD,2024,9,1.6166
M,END,NAC,AUD,2024,10,1.6559
M,END,NAC,AUD,2024,11,1.6245
M,END,NAC,AUD,2024,12,1.6772
M,END,NAC,AUD,2025,1,1.6702
M,END,NAC,AUD,2025,2,1.6741
M,END,NAC,AUD,2025,3,1.7318
M,END,NAC,AUD,2025,4,1.7798
M,END,NAC,AUD,2025,5,1.7647
M,END,NAC,AUD,2025,6,1.7948
M,END,NAC,AUD,2025,7,1.7762
M,END,NAC,AUD,2025,8,1.7865
M,END,NAC,AUD,2025,9,1.776
M,END,NAC,AUD,2025,10,1.7672
M,END,NAC,AUD,2025,11,1.7721
M,END,NAC,AUD,2025,12,1.7581
M,END,NAC,BAM,2015,1,1.95583
M,END,NAC,BAM,2015,2,1.95583
M,END,NAC,BAM,2015,3,1.95583
M,END,NAC,BAM,2015,4,1.95583
M,END,NAC,BAM,2015,5,1.95583
M,END,NAC,BAM,2015,6,1.95583
M,END,NAC,BAM,2015,7,1.95583
M,END,NAC,BAM,2015,8,1.95583
M,END,NAC,BAM,2015,9,1.95583
M,END,NAC,BAM,2015,10,1.95583
M,END,NAC,BAM,2015,11,1.95583
M,END,NAC,BAM,2015,12,1.95583
M,END,NAC,BAM,2016,1,1.95583
M,END,NAC,BAM,2016,2,1.95583
M,END,NAC,BAM,2016,3,1.95583
M,END,NAC,BAM,2016,4,1.95583
M,END,NAC,BAM,2016,5,1.95583
M,END,NAC,BAM,2016,6,1.95583
M,END,NAC,BAM,2016,7,1.95583
M,END,NAC,BAM,2016,8,1.95583
M,END,NAC,BAM,2016,9,1.95583
M,END,NAC,BAM,2016,10,1.95583
M,END,NAC,BAM,2016,11,1.95583
M,END,NAC,BAM,2016,12,1.95583
M,END,NAC,BAM,2017,1,1.95583
M,END,NAC,BAM,2017,2,1.95583
M,END,NAC,BAM,2017,3,1.95583
M,END,NAC,BAM,2017,4,1.95583
M,END,NAC,BAM,2017,5,1.95583
M,END,NAC,BAM,2017,6,1.95583
M,END,NAC,BAM,2017,7,1.95583
M,END,NAC,BAM,2017,8,1.95583
M,END,NAC,BAM,2017,9,1.95583
M,END,NAC,BAM,2017,10,1.95583
M,END,NAC,BAM,2017,11,1.95583
M,END,NAC,BAM,2017,12,1.95583
M,END,NAC,BAM,2018,1,1.95583
M,END,NAC,BAM,2018,2,1.95583
M,END,NAC,BAM,2018,3,1.95583
M,END,NAC,BAM,2018,4,1.95583
M,END,NAC,BAM,2018,5,1.95583
M,END,NAC,BAM,2018,6,1.95583
M,END,NAC,BAM,2018,7,1.95583
M,END,NAC,BAM,2018,8,1.95583
M,END,NAC,BAM,2018,9,1.95583
M,END,NAC,BAM,2018,10,1.95583
M,END,NAC,BAM,2018,11,1.95583
M,END,NAC,BAM,2018,12,1.95583
M,END,NAC,BAM,2019,1,1.95583
M,END,NAC,BAM,2019,2,1.95583
M,END,NAC,BAM,2019,3,1.95583
M,END,NAC,BAM,2019,4,1.95583
M,END,NAC,BAM,2019,5,1.95583
M,END,NAC,BAM,2019,6,1.95583
M,END,NAC,BAM,2019,7,1.95583
M,END,NAC,BAM,2019,8,1.95583
M,END,NAC,BAM,2019,9,1.95583
M,END,NAC,BAM,2019,10,1.95583
M,END,NAC,BAM,2019,11,1.95583
