year,month,country_std,arrivals_country,source_temp,turkey_temp,temp_diff
2016,12,Iran,105446,2.9451612903225803,5.351612903225806,-2.406451612903226
2016,12,Netherlands,25360,5.664516129032258,5.351612903225806,0.31290322580645125
2016,12,Poland,4031,0.9612903225806452,5.351612903225806,-4.390322580645162
2016,12,Romania,15732,-0.27419354838709675,5.351612903225806,-5.625806451612903
2016,12,Russia,44097,-5.274193548387097,5.351612903225806,-10.625806451612902
2016,12,United Kingdom,29490,6.199999999999999,5.351612903225806,0.8483870967741929
2017,1,Bulgaria,77879,-5.964516129032258,2.767741935483871,-8.73225806451613
2017,1,France,17566,1.261290322580645,2.767741935483871,-1.5064516129032257
2017,1,Georgia,140988,1.464516129032258,2.767741935483871,-1.303225806451613
2017,1,Germany,78750,-1.5419354838709676,2.767741935483871,-4.309677419354839
2017,1,Iran,101636,4.367741935483871,2.767741935483871,1.6000000000000005
2017,1,Netherlands,18888,1.5548387096774194,2.767741935483871,-1.2129032258064514
2017,1,Poland,4152,-4.019354838709678,2.767741935483871,-6.787096774193548
2017,1,Romania,12744,-6.087096774193548,2.767741935483871,-8.85483870967742
2017,2,Bulgaria,106026,2.5321428571428575,6.210714285714286,-3.678571428571429
2017,2,France,25030,6.5321428571428575,6.210714285714286,0.3214285714285712
2017,2,Georgia,140463,1.9321428571428572,6.210714285714286,-4.278571428571429
2017,2,Germany,96775,1.6892857142857143,6.210714285714286,-4.521428571428572
2017,2,Iran,130596,4.082142857142857,6.210714285714286,-2.128571428571429
2017,2,Netherlands,24676,4.810714285714285,6.210714285714286,-1.4000000000000012
2017,2,Poland,4386,-0.8392857142857143,6.210714285714286,-7.050000000000001
2017,2,Romania,15589,-0.33214285714285713,6.210714285714286,-6.542857142857144
2017,3,Bulgaria,141648,7.841935483870968,8.893548387096773,-1.0516129032258057
2017,3,France,23686,9.780645161290321,8.893548387096773,0.887096774193548
2017,3,Georgia,177564,7.887096774193548,8.893548387096773,-1.0064516129032253
2017,3,Germany,130310,6.699999999999999,8.893548387096773,-2.193548387096774
2017,3,Iran,262336,10.458064516129031,8.893548387096773,1.564516129032258
2017,3,Netherlands,25279,7.970967741935484,8.893548387096773,-0.9225806451612897
2017,3,Poland,4765,5.829032258064516,8.893548387096773,-3.064516129032257
2017,3,Romania,19849,8.496774193548386,8.893548387096773,-0.39677419354838683
2017,4,Bulgaria,147231,9.896666666666667,11.386666666666667,-1.4900000000000002
2017,4,France,40663,9.69,11.386666666666667,-1.6966666666666672
2017,4,Georgia,180478,11.620000000000001,11.386666666666667,0.23333333333333428
2017,4,Germany,262730,7.760000000000001,11.386666666666667,-3.626666666666666
2017,4,Iran,119998,17.253333333333334,11.386666666666667,5.866666666666667
2017,4,Netherlands,73351,8.28,11.386666666666667,-3.1066666666666674
2017,4,Poland,13569,7.4399999999999995,11.386666666666667,-3.946666666666667
2017,4,Romania,23726,10.406666666666666,11.386666666666667,-0.9800000000000004
2017,6,Bulgaria,160870,20.029999999999998,21.56,-1.5300000000000011
2017,6,France,44019,20.073333333333334,21.56,-1.4866666666666646
2017,6,Georgia,198316,21.046666666666667,21.56,-0.5133333333333319
2017,6,Germany,383172,18.08,21.56,-3.4800000000000004
2017,6,Iran,232471,29.853333333333335,21.56,8.293333333333337
2017,6,Netherlands,57439,17.376666666666665,21.56,-4.183333333333334
2017,6,Poland,43407,18.256666666666668,21.56,-3.303333333333331
2017,6,Romania,60208,21.863333333333333,21.56,0.30333333333333456
2017,7,Bulgaria,173491,21.60967741935484,23.85483870967742,-2.2451612903225815
2017,7,France,147691,20.200000000000003,23.85483870967742,-3.654838709677417
2017,7,Georgia,265024,25.80322580645161,23.85483870967742,1.9483870967741908
2017,7,Germany,680616,18.24516129032258,23.85483870967742,-5.609677419354838
2017,7,Iran,253950,31.725806451612904,23.85483870967742,7.870967741935484
2017,7,Netherlands,190810,17.496774193548386,23.85483870967742,-6.3580645161290334
2017,7,Poland,53573,18.6,23.85483870967742,-5.2548387096774185
2017,7,Romania,62170,23.01290322580645,23.85483870967742,-0.8419354838709694
2017,8,Bulgaria,162565,21.96451612903226,23.848387096774193,-1.8838709677419345
2017,8,France,93077,19.174193548387095,23.848387096774193,-4.674193548387098
2017,8,Georgia,258525,27.322580645161292,23.848387096774193,3.474193548387099
2017,8,Germany,572837,18.770967741935483,23.848387096774193,-5.07741935483871
2017,8,Iran,298914,30.687096774193545,23.848387096774193,6.838709677419352
2017,8,Netherlands,129813,17.203225806451613,23.848387096774193,-6.64516129032258
2017,8,Poland,52488,19.66774193548387,23.848387096774193,-4.180645161290322
2017,8,Romania,70662,23.948387096774194,23.848387096774193,0.10000000000000142
2017,9,Bulgaria,232175,17.740000000000002,21.753333333333334,-4.013333333333332
2017,9,France,42358,15.046666666666665,21.753333333333334,-6.706666666666669
2017,9,Georgia,262251,23.09333333333333,21.753333333333334,1.3399999999999963
2017,9,Germany,422955,14.05,21.753333333333334,-7.703333333333333
2017,9,Iran,336562,27.31,21.753333333333334,5.556666666666665
2017,9,Netherlands,77161,13.88,21.753333333333334,-7.873333333333333
2017,9,Poland,49650,14.166666666666666,21.753333333333334,-7.586666666666668
2017,9,Romania,51964,19.23,21.753333333333334,-2.5233333333333334
2017,10,Bulgaria,173948,11.106451612903227,14.919354838709678,-3.8129032258064512
2017,10,France,48046,13.683870967741935,14.919354838709678,-1.2354838709677427
2017,10,Georgia,212767,13.296774193548387,14.919354838709678,-1.6225806451612907
2017,10,Germany,412855,11.796774193548387,14.919354838709678,-3.1225806451612907
2017,10,Iran,222356,19.496774193548386,14.919354838709678,4.5774193548387085
2017,10,Netherlands,84522,13.64516129032258,14.919354838709678,-1.2741935483870979
2017,10,Poland,25828,10.17741935483871,14.919354838709678,-4.741935483870968
2017,10,Romania,28894,12.04516129032258,14.919354838709678,-2.8741935483870975
2017,11,Bulgaria,148111,5.593333333333334,11.376666666666667,-5.783333333333333
2017,11,France,25677,7.6,11.376666666666667,-3.7766666666666673
2017,11,Georgia,179429,8.373333333333333,11.376666666666667,-3.003333333333334
2017,11,Germany,115890,5.846666666666667,11.376666666666667,-5.53
2017,11,Iran,196393,13.34,11.376666666666667,1.963333333333333
2017,11,Netherlands,24574,7.673333333333333,11.376666666666667,-3.703333333333334
2017,11,Poland,8802,4.876666666666667,11.376666666666667,-6.5
2017,11,Romania,28446,6.88,11.376666666666667,-4.496666666666667
2017,12,Bulgaria,163298,2.325806451612903,9.812903225806451,-7.487096774193548
2017,12,France,32818,5.403225806451613,9.812903225806451,-4.409677419354838
2017,12,Georgia,187463,4.961290322580646,9.812903225806451,-4.8516129032258055
2017,12,Germany,132756,3.193548387096774,9.812903225806451,-6.619354838709677
2017,12,Iran,187292,8.187096774193549,9.812903225806451,-1.6258064516129025
2017,12,Netherlands,28756,4.970967741935484,9.812903225806451,-4.841935483870968
2017,12,Poland,7006,2.361290322580645,9.812903225806451,-7.451612903225806
2017,12,Romania,21427,3.206451612903226,9.812903225806451,-6.606451612903225
2018,1,Bulgaria,119296,1.2064516129032257,6.532258064516129,-5.325806451612904
2018,1,France,23658,7.238709677419355,6.532258064516129,0.7064516129032263
2018,1,Georgia,150849,3.4451612903225803,6.532258064516129,-3.0870967741935487
2018,1,Germany,86875,3.0548387096774197,6.532258064516129,-3.4774193548387093
2018,1,Iran,154296,5.148387096774194,6.532258064516129,-1.3838709677419354
2018,1,Netherlands,22416,5.280645161290322,6.532258064516129,-1.2516129032258068
2018,1,Poland,7628,0.45483870967741935,6.532258064516129,-6.077419354838709
2018,1,Romania,17824,0.832258064516129,6.532258064516129,-5.7
2018,2,Bulgaria,112078,1.3428571428571427,7.560714285714285,-6.2178571428571425
2018,2,France,31493,1.3285714285714285,7.560714285714285,-6.232142857142857
2018,2,Georgia,156598,5.482142857142857,7.560714285714285,-2.0785714285714283
2018,2,Germany,109729,-1.5285714285714285,7.560714285714285,-9.089285714285714
2018,2,Iran,196125,6.985714285714286,7.560714285714285,-0.5749999999999993
2018,2,Netherlands,29226,0.8535714285714285,7.560714285714285,-6.707142857142856
2018,2,Poland,7915,-3.0214285714285714,7.560714285714285,-10.582142857142856
2018,2,Romania,19803,1.1071428571428572,7.560714285714285,-6.453571428571427
2018,3,Bulgaria,146244,4.770967741935484,10.22258064516129,-5.451612903225806
2018,3,France,32595,6.425806451612903,10.22258064516129,-3.796774193548387
